cluster_id,keyword_hit,advertiser_name,page_id,ad_archive_id,started_running,still_active,days_live,countries,surfaces,variant_count,hook_first_line,headline,destination_url,eu_reach,longest_single_creative_days,total_span_days,relaunch,country_count,aftenskole_flag,target_ages,target_gender,lp_h1,lp_page_type,price_visible
C1,lying awake,The Honest Mama,1002980252908155,1284749896803017,2026-06-25,True,65,NL,facebook|instagram|audience_network|messenger|threads,2,Don't waste your money on grounding sheets until you hear what happened to me three weeks after I gave birth. I was the last person who thought something like this would help.,The sheet that helped her baby sleep,groundingwell.com,5375,65,65,False,3,False,25-65,All,Heal your Body with  Nature's Electrons,direct_checkout,$39
C1,lying awake,The Honest Mama,1002980252908155,2213203406201642,2026-06-25,True,65,NL,facebook|instagram|audience_network|messenger|threads,2,Don't waste your money on grounding sheets until you hear what happened to me three weeks after I gave birth. I was the last person who thought something like this would help.,The sheet that helped her baby sleep,groundingwell.com,495,65,65,False,3,False,25-65,All,Heal your Body with  Nature's Electrons,direct_checkout,$39
C1,lying awake,The Honest Mama,1002980252908155,4262017260715895,2026-06-25,True,65,NL,facebook|instagram|audience_network|messenger|threads,2,Don't waste your money on grounding sheets until you hear what happened to me three weeks after I gave birth. I was the last person who thought something like this would help.,The sheet that helped her baby sleep,groundingwell.com,401,65,65,False,3,False,25-65,All,Heal your Body with  Nature's Electrons,direct_checkout,$39
C2,mental load,Sofie - Effektivt vægttab,1062896026900367,1518392999767058,2026-06-25,True,65,DK,facebook|instagram,2,Jeg har fået Magnus med på kostplanen – og det gør faktisk hverdagen meget nemmere 🥳,4-ugers kostplan til par 🔥,smartmakro.dk,11319,65,65,False,1,False,18-65,Women,,direct_checkout,"329,00 kr"
C2,mental load,Lunã,1014717651716397,27511089685185059,2026-06-25,True,65,GB,facebook|instagram|audience_network|messenger|threads,1,We didn't tell you your period week would start feeling like every other week.,Feel Normal. Even On Your Period. 💕,lunasperiod.co.uk,,65,65,False,1,False,18-65,Women,Lunã,direct_checkout,£29.95
C4,regulate your nervous system,The Workout Witch,100250308443334,1398393262098766,2026-06-25,True,65,GB,facebook|instagram|audience_network|messenger|threads,1,permission granted to ditch your 12 step wellness routine 👇🏼,tiny movements. visible results in 3 days.,theworkoutwitch.com,30,65,65,False,3,False,18-65,All,Embody: Nervous System Reset App,direct_checkout,$29.00
C4,regulate your nervous system,The Workout Witch,100250308443334,1398393262098766,2026-06-25,True,65,US,facebook|instagram|audience_network|messenger|threads,1,permission granted to ditch your 12 step wellness routine 👇🏼,tiny movements. visible results in 3 days.,theworkoutwitch.com,30,65,65,False,3,False,18-65,All,Embody: Nervous System Reset App,direct_checkout,$29.00
C4,regulate your nervous system,The Workout Witch,100250308443334,1398393262098766,2026-06-25,True,65,AU,facebook|instagram|audience_network|messenger|threads,1,permission granted to ditch your 12 step wellness routine 👇🏼,tiny movements. visible results in 3 days.,theworkoutwitch.com,30,65,65,False,3,False,18-65,All,Embody: Nervous System Reset App,direct_checkout,$29.00
C2,can't switch off,John Davidson,105586462206105,1018555134387594,2026-06-26,True,64,GB,facebook|instagram|audience_network|messenger|threads,5,"Business owners, CEOs and high-performing professionals...",Stop the Ship from Sinking,5simpleshifts.net,,64,64,False,1,False,35-55,Men,,,
C2,mental load,Lulema,255082337688821,27388829697422147,2026-06-26,True,64,DE,facebook|instagram|audience_network|messenger|threads,2,Dein Körper leistet gerade jeden Tag Unglaubliches. Da sollte wenigstens dein BH mitdenken. 🤍,DryMama™ - Auslaufsicherer Still-BH,lulema.at,105,64,64,False,1,False,18-65,All,,direct_checkout,"€0,00"
C5,high functioning,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,GB,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,US,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2093318891215518,2026-06-26,True,64,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,10705,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2093318891215518,2026-06-26,True,64,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,10705,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2093318891215518,2026-06-26,True,64,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,10705,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1354880933400855,2026-06-26,True,64,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,25835,68,68,False,6,False,18-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C2,mental load,Your Wedding Mate,348541655001056,803286536204907,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,88,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,1596209035410746,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,489,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,803286536204907,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,88,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,1596209035410746,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,489,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,803286536204907,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,88,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,1596209035410746,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,489,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,803286536204907,2026-06-29,True,61,GB,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,88,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,1596209035410746,2026-06-29,True,61,GB,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,489,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,803286536204907,2026-06-29,True,61,US,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,88,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,1596209035410746,2026-06-29,True,61,US,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,489,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,803286536204907,2026-06-29,True,61,AU,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,88,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C2,mental load,Your Wedding Mate,348541655001056,1596209035410746,2026-06-29,True,61,AU,facebook|instagram|audience_network|messenger|threads,2,I thought wedding planning was supposed to feel overwhelming.,I Thought Wedding Stress Was Normal...,yourweddingmate.com,489,61,61,False,6,False,18-65,All,Your Wedding Mate,direct_checkout,"€20,00"
C4,somatic,Songdance,851447918284201,2448753762269663,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,4,I am your voice. I am here.,Join The Somatic Vocal Healing Workshop,www.songdance.co,2862,61,61,False,2,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C4,somatic,Songdance,851447918284201,986193820855917,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,4,Your voice holds the key to emotional freedom. Join our live online healing session!,Join The Somatic Vocal Healing Workshop,songdance.co,2171,61,61,False,1,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C4,body keeps the score,MentorShow World,111591108632923,1400176441946665,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,25375,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2866945600305642,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,191094,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2001539933812211,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,13799,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,1400176441946665,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,25375,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2866945600305642,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,191094,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2001539933812211,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,13799,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,1400176441946665,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,25375,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2866945600305642,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,191094,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2001539933812211,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,13799,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,1400176441946665,2026-06-29,True,61,GB,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,25375,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2866945600305642,2026-06-29,True,61,GB,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,191094,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2001539933812211,2026-06-29,True,61,GB,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,13799,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,1400176441946665,2026-06-29,True,61,US,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,25375,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2866945600305642,2026-06-29,True,61,US,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,191094,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2001539933812211,2026-06-29,True,61,US,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,13799,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,1400176441946665,2026-06-29,True,61,AU,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,25375,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2866945600305642,2026-06-29,True,61,AU,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,191094,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C4,body keeps the score,MentorShow World,111591108632923,2001539933812211,2026-06-29,True,61,AU,facebook|instagram|audience_network|messenger|threads,1,[New] From Survival to Inner Safety: A New Way to Recover After Trauma,From Survival to Inner Safety,mentorshow.com,13799,61,61,False,6,False,25-65,All,Offrez-vous  15 minutes,application_form,gated
C5,high functioning,Alcohol Free Daily,1242007825660068,3467802273387674,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,12440,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,3683262361813332,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,34000,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,971652489253774,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,321,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,3467802273387674,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,12440,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,3683262361813332,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,34000,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,971652489253774,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,321,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,3467802273387674,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,12440,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,3683262361813332,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,34000,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Alcohol Free Daily,1242007825660068,971652489253774,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,321,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,3467802273387674,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,12440,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2333551437052566,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,461,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,3683262361813332,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,34000,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,787456261081220,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,70,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,971652489253774,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,321,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1406406354727613,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,444,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,27344328288558031,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,29,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1000254296115545,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,97,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1549752343370848,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,181,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1000428642594605,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,800,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1015024347893287,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,43,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1407632974531519,2026-06-29,True,61,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,114,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,3467802273387674,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,12440,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2333551437052566,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,461,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,3683262361813332,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,34000,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,787456261081220,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,70,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,971652489253774,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,321,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1406406354727613,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,444,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2404345626723921,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,92,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,27344328288558031,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,29,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1000254296115545,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,97,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1549752343370848,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,181,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1000428642594605,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,800,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1407632974531519,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,114,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
